Time,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,Demand_MW_z28,Demand_MW_z29,Demand_MW_z30,Demand_MW_z31,Demand_MW_z32,Demand_MW_z33,Demand_MW_z34,Demand_MW_z35,Demand_MW_z36,Demand_MW_z37,Demand_MW_z38,Demand_MW_z39,Demand_MW_z40,Demand_MW_z41,Demand_MW_z42,Demand_MW_z43,Demand_MW_z44,Demand_MW_z45,Demand_MW_z46,Demand_MW_z47,Demand_MW_z48,Demand_MW_z49,Demand_MW_z50,Demand_MW_z51,Demand_MW_z52,Demand_MW_z53,Demand_MW_z54,Demand_MW_z55,Demand_MW_z56,Demand_MW_z57,Demand_MW_z58,Demand_MW_z59,Demand_MW_z60,Demand_MW_z61,Demand_MW_z62,Demand_MW_z63,Demand_MW_z64
6150,908.15,760.37,30.71,40.77,734.14,141.13,104.6,4.42,49.15,11.79,190.13,1.53,6.14,30.36,4.79,24.09,2.13,36.35,0.38,6.03,0.29,4.79,4.12,59.36,61.49,39.35,267.61,341.68,5.9,393.58,19.62,606.65,72.51,112.34,3051.65,470.65,13.8,3.46,16.96,7.34,12.26,288.5,44.75,67.35,80.51,8.94,57.46,26.12,1082.31,12.68,2.46,4.24,1.79,109.84,0.92,6.37,0.13,2.61,0.23,5.39,13.88,13.6,5.16,6.64
6151,898.14,751.99,30.37,40.32,726.05,139.58,103.45,4.37,48.6,11.66,188.03,1.51,6.07,30.03,4.74,23.83,2.11,35.95,0.38,5.96,0.28,4.73,4.07,58.71,60.82,38.91,264.66,337.92,5.83,389.24,19.4,599.96,71.71,111.1,3018.02,465.47,13.65,3.43,16.77,7.26,12.13,285.32,44.26,66.61,79.63,8.84,56.83,25.83,1070.39,12.54,2.43,4.2,1.77,108.63,0.91,6.3,0.12,2.58,0.23,5.33,13.73,13.45,5.1,6.57
6152,887.8,743.33,30.02,39.86,717.69,137.97,102.26,4.32,48.04,11.53,185.87,1.49,6.0,29.68,4.68,23.55,2.09,35.53,0.37,5.89,0.28,4.68,4.02,58.03,60.12,38.47,261.61,334.03,5.76,384.76,19.18,593.05,70.88,109.82,2983.27,460.11,13.5,3.39,16.58,7.17,11.99,282.04,43.75,65.84,78.71,8.74,56.18,25.54,1058.06,12.4,2.41,4.15,1.75,107.38,0.9,6.22,0.12,2.55,0.23,5.27,13.57,13.3,5.04,6.49
6153,877.94,735.07,29.69,39.41,709.72,136.44,101.12,4.27,47.51,11.4,183.81,1.48,5.93,29.35,4.63,23.29,2.06,35.14,0.37,5.83,0.28,4.63,3.98,57.39,59.45,38.04,258.71,330.32,5.7,380.49,18.97,586.47,70.09,108.6,2950.13,455.0,13.35,3.35,16.4,7.09,11.86,278.91,43.27,65.11,77.84,8.65,55.55,25.25,1046.31,12.26,2.38,4.1,1.73,106.18,0.89,6.16,0.12,2.52,0.22,5.21,13.42,13.15,4.99,6.42
6154,871.88,730.01,29.48,39.14,704.83,135.5,100.43,4.24,47.18,11.32,182.54,1.47,5.89,29.15,4.6,23.13,2.05,34.9,0.37,5.79,0.28,4.59,3.95,56.99,59.04,37.78,256.92,328.04,5.66,377.86,18.84,582.42,69.61,107.85,2929.8,451.86,13.25,3.33,16.28,7.05,11.77,276.98,42.97,64.66,77.3,8.59,55.17,25.08,1039.1,12.18,2.36,4.07,1.72,105.45,0.89,6.11,0.12,2.51,0.22,5.18,13.33,13.06,4.95,6.38
6155,881.96,738.44,29.82,39.6,712.98,137.06,101.59,4.29,47.73,11.45,184.65,1.48,5.96,29.49,4.65,23.4,2.07,35.3,0.37,5.86,0.28,4.65,4.0,57.65,59.72,38.21,259.89,331.83,5.73,382.23,19.05,589.16,70.42,109.1,2963.67,457.08,13.41,3.36,16.47,7.13,11.91,280.19,43.46,65.41,78.19,8.68,55.81,25.37,1051.11,12.32,2.39,4.12,1.74,106.67,0.9,6.18,0.12,2.54,0.23,5.24,13.48,13.21,5.01,6.45
6156,916.3,767.19,30.98,41.14,740.74,142.4,105.54,4.45,49.59,11.9,191.84,1.54,6.19,30.63,4.83,24.31,2.15,36.68,0.39,6.08,0.29,4.83,4.15,59.89,62.05,39.7,270.01,344.75,5.95,397.11,19.8,612.09,73.16,113.34,3079.05,474.88,13.93,3.5,17.11,7.4,12.37,291.09,45.16,67.95,81.24,9.02,57.98,26.36,1092.03,12.8,2.48,4.28,1.8,110.82,0.93,6.42,0.13,2.63,0.23,5.44,14.0,13.73,5.2,6.7
6157,975.18,816.49,32.98,43.78,788.33,151.55,112.32,4.74,52.77,12.66,204.16,1.64,6.59,32.6,5.14,25.87,2.29,39.03,0.41,6.47,0.31,5.14,4.42,63.74,66.03,42.25,287.36,366.91,6.33,422.63,21.07,651.42,77.86,120.63,3276.9,505.39,14.82,3.72,18.21,7.88,13.17,309.8,48.06,72.32,86.46,9.6,61.7,28.05,1162.2,13.62,2.64,4.56,1.92,117.94,0.99,6.84,0.13,2.8,0.25,5.79,14.9,14.61,5.54,7.13
6158,1039.27,870.15,35.14,46.66,840.14,161.51,119.71,5.05,56.24,13.5,217.58,1.75,7.02,34.75,5.48,27.57,2.44,41.6,0.44,6.9,0.33,5.48,4.71,67.93,70.37,45.03,306.25,391.02,6.75,450.41,22.45,694.24,82.98,128.56,3492.27,538.61,15.8,3.96,19.41,8.4,14.03,330.16,51.22,77.07,92.14,10.23,65.76,29.89,1238.58,14.52,2.82,4.86,2.05,125.7,1.06,7.29,0.14,2.99,0.27,6.17,15.88,15.57,5.9,7.6
6159,1110.73,929.99,37.56,49.87,897.91,172.62,127.94,5.4,60.11,14.42,232.54,1.87,7.51,37.13,5.86,29.47,2.61,44.46,0.47,7.37,0.35,5.85,5.04,72.6,75.21,48.13,327.31,417.91,7.21,481.38,24.0,741.98,88.68,137.4,3732.4,575.64,16.88,4.24,20.74,8.98,15.0,352.86,54.74,82.37,98.47,10.94,70.28,31.95,1323.75,15.51,3.01,5.19,2.19,134.34,1.13,7.79,0.15,3.19,0.28,6.59,16.98,16.64,6.31,8.12
6160,1175.87,984.52,39.76,52.79,950.57,182.74,135.44,5.72,63.63,15.27,246.18,1.98,7.95,39.31,6.2,31.2,2.76,47.07,0.5,7.81,0.37,6.2,5.33,76.86,79.62,50.95,346.5,442.41,7.63,509.61,25.4,785.49,93.88,145.45,3951.28,609.4,17.87,4.49,21.96,9.5,15.88,373.55,57.95,87.2,104.25,11.58,74.4,33.82,1401.38,16.42,3.19,5.5,2.31,142.22,1.19,8.24,0.16,3.38,0.3,6.98,17.97,17.62,6.68,8.6
6161,1219.88,1021.37,41.25,54.77,986.15,189.58,140.51,5.93,66.02,15.84,255.39,2.05,8.25,40.78,6.43,32.36,2.87,48.83,0.51,8.1,0.39,6.43,5.53,79.74,82.6,52.86,359.47,458.97,7.92,528.68,26.35,814.89,97.4,150.9,4099.17,632.21,18.54,4.65,22.78,9.86,16.47,387.54,60.12,90.47,108.15,12.01,77.19,35.09,1453.83,17.04,3.31,5.7,2.4,147.54,1.24,8.55,0.17,3.51,0.31,7.24,18.64,18.27,6.93,8.92
6162,1239.18,1037.53,41.9,55.63,1001.75,192.58,142.73,6.02,67.06,16.09,259.44,2.08,8.38,41.43,6.53,32.88,2.91,49.6,0.52,8.23,0.39,6.53,5.62,81.0,83.91,53.69,365.16,466.23,8.05,537.04,26.77,827.78,98.94,153.28,4164.02,642.21,18.84,4.73,23.14,10.01,16.73,393.67,61.07,91.9,109.86,12.2,78.41,35.64,1476.83,17.31,3.36,5.79,2.44,149.87,1.26,8.69,0.17,3.56,0.32,7.36,18.94,18.56,7.04,9.06
6163,1255.3,1051.03,42.45,56.36,1014.78,195.08,144.59,6.1,67.93,16.3,262.81,2.11,8.48,41.97,6.62,33.3,2.95,50.24,0.53,8.33,0.4,6.61,5.69,82.05,85.0,54.39,369.91,472.3,8.15,544.03,27.12,838.55,100.22,155.28,4218.19,650.57,19.08,4.79,23.44,10.14,16.95,398.79,61.86,93.09,111.29,12.36,79.43,36.11,1496.04,17.53,3.4,5.87,2.47,151.82,1.28,8.8,0.17,3.61,0.32,7.45,19.18,18.81,7.13,9.18
6164,1270.92,1064.11,42.98,57.06,1027.41,197.51,146.39,6.18,68.78,16.5,266.08,2.14,8.59,42.49,6.7,33.72,2.99,50.87,0.54,8.44,0.4,6.7,5.76,83.07,86.06,55.07,374.51,478.18,8.25,550.8,27.46,848.98,101.47,157.21,4270.68,658.66,19.32,4.85,23.74,10.27,17.16,403.75,62.63,94.25,112.68,12.52,80.42,36.56,1514.66,17.75,3.45,5.94,2.5,153.71,1.29,8.91,0.18,3.65,0.33,7.55,19.42,19.04,7.22,9.3
6165,1280.59,1072.2,43.3,57.49,1035.22,199.01,147.5,6.23,69.3,16.63,268.1,2.15,8.66,42.81,6.75,33.97,3.01,51.26,0.54,8.5,0.41,6.75,5.81,83.7,86.71,55.49,377.36,481.81,8.31,554.99,27.67,855.44,102.24,158.41,4303.16,663.67,19.47,4.89,23.92,10.35,17.29,406.82,63.11,94.97,113.53,12.61,81.03,36.83,1526.18,17.89,3.47,5.98,2.52,154.88,1.3,8.98,0.18,3.68,0.33,7.6,19.57,19.18,7.27,9.37
6166,1277.42,1069.55,43.2,57.35,1032.66,198.52,147.14,6.21,69.13,16.59,267.44,2.15,8.63,42.71,6.74,33.89,3.0,51.13,0.54,8.48,0.4,6.73,5.79,83.5,86.5,55.35,376.43,480.62,8.29,553.62,27.6,853.32,101.99,158.01,4292.53,662.03,19.42,4.87,23.86,10.32,17.25,405.82,62.95,94.73,113.25,12.58,80.83,36.74,1522.41,17.84,3.46,5.97,2.51,154.5,1.3,8.96,0.18,3.67,0.33,7.58,19.52,19.14,7.26,9.34
6167,1248.88,1045.65,42.23,56.07,1009.59,194.09,143.85,6.07,67.59,16.22,261.47,2.1,8.44,41.75,6.59,33.13,2.94,49.99,0.53,8.29,0.4,6.58,5.66,81.63,84.57,54.11,368.02,469.89,8.11,541.25,26.98,834.26,99.71,154.48,4196.63,647.24,18.98,4.76,23.32,10.09,16.86,396.75,61.55,92.62,110.72,12.3,79.02,35.92,1488.4,17.44,3.39,5.84,2.46,151.05,1.27,8.76,0.17,3.59,0.32,7.41,19.09,18.71,7.09,9.13
6168,1359.0,1137.86,45.95,61.01,1098.62,211.2,156.53,6.61,73.55,17.65,284.52,2.29,9.19,45.44,7.17,36.05,3.19,54.4,0.57,9.02,0.43,7.16,6.16,88.83,92.02,58.88,400.47,511.32,8.82,588.98,29.36,907.82,108.5,168.11,4566.67,704.31,20.66,5.18,25.38,10.98,18.35,431.73,66.97,100.78,120.49,13.38,85.99,39.09,1619.64,18.98,3.68,6.35,2.67,164.37,1.38,9.53,0.19,3.91,0.35,8.07,20.77,20.36,7.72,9.94
6169,1282.43,1073.74,43.36,57.57,1036.71,199.3,147.71,6.23,69.4,16.65,268.49,2.16,8.67,42.88,6.76,34.02,3.01,51.33,0.54,8.51,0.41,6.76,5.81,83.82,86.84,55.57,377.9,482.51,8.33,555.79,27.71,856.67,102.39,158.63,4309.36,664.63,19.49,4.89,23.95,10.36,17.32,407.41,63.2,95.1,113.7,12.63,81.15,36.89,1528.38,17.91,3.48,5.99,2.52,155.11,1.3,8.99,0.18,3.69,0.33,7.61,19.6,19.21,7.28,9.38
6170,1218.75,1020.43,41.21,54.71,985.23,189.4,140.38,5.93,65.96,15.83,255.16,2.05,8.24,40.75,6.43,32.33,2.86,48.78,0.51,8.09,0.39,6.42,5.53,79.66,82.52,52.81,359.14,458.55,7.91,528.19,26.33,814.13,97.31,150.76,4095.38,631.63,18.53,4.65,22.76,9.85,16.46,387.18,60.06,90.38,108.05,12.0,77.12,35.06,1452.49,17.02,3.3,5.7,2.4,147.4,1.24,8.54,0.17,3.5,0.31,7.24,18.63,18.26,6.92,8.91
6171,1156.28,968.12,39.1,51.91,934.73,179.7,133.18,5.62,62.57,15.01,242.08,1.95,7.82,38.66,6.1,30.68,2.72,46.28,0.49,7.68,0.37,6.09,5.24,75.58,78.29,50.1,340.73,435.04,7.51,501.12,24.98,772.4,92.32,143.03,3885.46,599.25,17.58,4.41,21.59,9.34,15.61,367.33,56.98,85.75,102.51,11.39,73.16,33.26,1378.03,16.15,3.13,5.4,2.28,139.85,1.17,8.11,0.16,3.32,0.3,6.86,17.67,17.32,6.57,8.46
6172,1098.61,919.83,37.15,49.32,888.11,170.73,126.54,5.34,59.45,14.27,230.01,1.85,7.43,36.73,5.79,29.15,2.58,43.97,0.46,7.29,0.35,5.79,4.98,71.81,74.39,47.6,323.73,413.35,7.13,476.12,23.73,733.88,87.71,135.9,3691.66,569.36,16.7,4.19,20.52,8.88,14.84,349.01,54.14,81.47,97.4,10.82,69.51,31.6,1309.3,15.34,2.98,5.13,2.16,132.87,1.12,7.7,0.15,3.16,0.28,6.52,16.79,16.46,6.24,8.04
6173,1042.78,873.09,35.26,46.81,842.98,162.06,120.11,5.07,56.43,13.54,218.32,1.75,7.05,34.86,5.5,27.66,2.45,41.74,0.44,6.92,0.33,5.49,4.73,68.16,70.61,45.18,307.28,392.34,6.77,451.93,22.53,696.58,83.26,128.99,3504.05,540.43,15.85,3.98,19.48,8.43,14.08,331.27,51.39,77.33,92.45,10.27,65.98,29.99,1242.76,14.56,2.83,4.87,2.05,126.12,1.06,7.31,0.14,3.0,0.27,6.19,15.94,15.62,5.92,7.63
6174,992.44,830.94,33.56,44.55,802.28,154.23,114.31,4.83,53.71,12.89,207.78,1.67,6.71,33.18,5.23,26.33,2.33,39.72,0.42,6.59,0.31,5.23,4.5,64.87,67.2,43.0,292.45,373.4,6.44,430.11,21.44,662.95,79.24,122.76,3334.9,514.34,15.09,3.79,18.53,8.02,13.4,315.28,48.91,73.6,87.99,9.77,62.8,28.55,1182.77,13.86,2.69,4.64,1.95,120.03,1.01,6.96,0.14,2.85,0.25,5.89,15.17,14.87,5.64,7.26
6175,1001.21,838.29,33.86,44.95,809.37,155.6,115.32,4.87,54.18,13.0,209.61,1.68,6.77,33.47,5.28,26.56,2.35,40.07,0.42,6.65,0.32,5.28,4.54,65.44,67.79,43.38,295.03,376.7,6.5,433.91,21.63,668.81,79.94,123.85,3364.37,518.88,15.22,3.82,18.7,8.09,13.52,318.07,49.34,74.25,88.76,9.86,63.35,28.8,1193.22,13.98,2.71,4.68,1.97,121.09,1.02,7.02,0.14,2.88,0.26,5.94,15.3,15.0,5.69,7.32
6176,996.55,834.38,33.7,44.74,805.61,154.87,114.78,4.85,53.93,12.94,208.64,1.68,6.74,33.32,5.26,26.44,2.34,39.89,0.42,6.62,0.32,5.25,4.52,65.14,67.48,43.18,293.66,374.95,6.47,431.89,21.53,665.7,79.56,123.27,3348.71,516.47,15.15,3.8,18.61,8.05,13.46,316.59,49.11,73.9,88.35,9.81,63.06,28.66,1187.67,13.92,2.7,4.66,1.96,120.53,1.01,6.99,0.14,2.86,0.25,5.92,15.23,14.93,5.66,7.29
6177,1000.83,837.97,33.84,44.93,809.07,155.54,115.28,4.87,54.16,13.0,209.53,1.68,6.76,33.46,5.28,26.55,2.35,40.06,0.42,6.64,0.32,5.27,4.54,65.42,67.77,43.36,294.92,376.56,6.5,433.75,21.62,668.56,79.91,123.8,3363.09,518.69,15.21,3.82,18.69,8.09,13.51,317.95,49.32,74.22,88.73,9.86,63.33,28.79,1192.77,13.98,2.71,4.68,1.97,121.05,1.02,7.02,0.14,2.88,0.26,5.94,15.3,14.99,5.68,7.32
6178,1009.7,845.39,34.14,45.33,816.24,156.91,116.3,4.91,54.64,13.11,211.39,1.7,6.82,33.76,5.32,26.79,2.37,40.41,0.43,6.7,0.32,5.32,4.58,66.0,68.37,43.75,297.53,379.89,6.56,437.59,21.81,674.48,80.61,124.9,3392.89,523.28,15.35,3.85,18.86,8.16,13.63,320.76,49.76,74.88,89.52,9.94,63.89,29.04,1203.34,14.1,2.74,4.72,1.99,122.12,1.03,7.08,0.14,2.9,0.26,5.99,15.43,15.13,5.73,7.39
6179,1031.8,863.9,34.89,46.32,834.11,160.35,118.85,5.02,55.84,13.4,216.02,1.74,6.97,34.5,5.44,27.37,2.43,41.3,0.44,6.85,0.33,5.44,4.68,67.44,69.87,44.71,304.05,388.21,6.7,447.17,22.29,689.25,82.38,127.63,3467.18,534.74,15.68,3.94,19.27,8.34,13.93,327.79,50.85,76.52,91.48,10.16,65.29,29.68,1229.69,14.41,2.8,4.82,2.03,124.79,1.05,7.23,0.14,2.97,0.26,6.13,15.77,15.46,5.86,7.55
6180,1073.82,899.08,36.31,48.21,868.08,166.88,123.69,5.22,58.11,13.94,224.82,1.81,7.26,35.9,5.66,28.49,2.52,42.98,0.45,7.13,0.34,5.66,4.87,70.19,72.71,46.53,316.43,404.02,6.97,465.38,23.2,717.32,85.73,132.83,3608.38,556.52,16.32,4.1,20.05,8.68,14.5,341.14,52.92,79.63,95.2,10.57,67.95,30.89,1279.77,15.0,2.91,5.02,2.11,129.88,1.09,7.53,0.15,3.09,0.27,6.38,16.41,16.09,6.1,7.85
6181,1124.19,941.26,38.01,50.47,908.79,174.71,129.49,5.47,60.84,14.6,235.36,1.89,7.6,37.58,5.93,29.82,2.64,45.0,0.47,7.46,0.36,5.92,5.1,73.48,76.12,48.71,331.27,422.97,7.3,487.21,24.29,750.97,89.76,139.06,3777.63,582.62,17.09,4.29,21.0,9.08,15.18,357.14,55.4,83.37,99.67,11.07,71.13,32.34,1339.79,15.7,3.05,5.25,2.21,135.97,1.14,7.88,0.16,3.23,0.29,6.67,17.18,16.84,6.38,8.22
6182,1177.81,986.14,39.83,52.88,952.13,183.04,135.66,5.73,63.74,15.29,246.59,1.98,7.96,39.38,6.21,31.25,2.77,47.14,0.5,7.82,0.37,6.21,5.34,76.99,79.75,51.03,347.07,443.14,7.65,510.45,25.45,786.78,94.04,145.69,3957.79,610.41,17.9,4.49,22.0,9.52,15.9,374.17,58.04,87.35,104.42,11.6,74.53,33.88,1403.69,16.45,3.19,5.5,2.32,142.45,1.2,8.26,0.16,3.39,0.3,6.99,18.0,17.64,6.69,8.61
6183,1228.08,1028.24,41.53,55.13,992.78,190.85,141.45,5.97,66.46,15.95,257.11,2.07,8.3,41.06,6.48,32.58,2.89,49.15,0.52,8.15,0.39,6.47,5.57,80.27,83.16,53.21,361.89,462.06,7.97,532.23,26.53,820.36,98.05,151.91,4126.72,636.46,18.67,4.68,22.94,9.92,16.58,390.14,60.52,91.07,108.88,12.09,77.71,35.32,1463.6,17.15,3.33,5.74,2.42,148.53,1.25,8.61,0.17,3.53,0.31,7.29,18.77,18.4,6.97,8.98
6184,1268.56,1062.13,42.9,56.95,1025.5,197.14,146.12,6.17,68.65,16.47,265.59,2.13,8.57,42.41,6.69,33.65,2.98,50.78,0.53,8.42,0.4,6.68,5.75,82.92,85.9,54.96,373.82,477.29,8.24,549.78,27.41,847.41,101.28,156.92,4262.75,657.44,19.28,4.84,23.69,10.25,17.13,403.0,62.52,94.08,112.47,12.49,80.27,36.49,1511.85,17.72,3.44,5.93,2.5,153.43,1.29,8.89,0.18,3.65,0.32,7.53,19.39,19.0,7.2,9.28
6185,1296.24,1085.3,43.83,58.19,1047.87,201.45,149.3,6.3,70.15,16.83,271.38,2.18,8.76,43.34,6.84,34.39,3.05,51.88,0.55,8.61,0.41,6.83,5.88,84.73,87.77,56.16,381.97,487.7,8.42,561.77,28.0,865.89,103.49,160.34,4355.75,671.78,19.7,4.94,24.21,10.47,17.5,411.79,63.88,96.13,114.92,12.76,82.02,37.29,1544.83,18.1,3.51,6.06,2.55,156.78,1.32,9.09,0.18,3.73,0.33,7.7,19.81,19.42,7.36,9.48
6186,1306.73,1094.09,44.19,58.66,1056.36,203.08,150.51,6.35,70.72,16.97,273.58,2.2,8.83,43.69,6.89,34.67,3.07,52.3,0.55,8.68,0.41,6.89,5.92,85.41,88.48,56.62,385.06,491.65,8.48,566.32,28.23,872.9,104.33,161.64,4391.01,677.22,19.86,4.98,24.4,10.56,17.65,415.13,64.4,96.91,115.85,12.87,82.68,37.59,1557.34,18.25,3.54,6.11,2.57,158.05,1.33,9.16,0.18,3.76,0.33,7.76,19.97,19.58,7.42,9.56
6187,1322.42,1107.23,44.72,59.37,1069.04,205.51,152.32,6.43,71.57,17.17,276.86,2.22,8.94,44.21,6.97,35.08,3.11,52.93,0.56,8.78,0.42,6.97,6.0,86.44,89.54,57.3,389.69,497.55,8.59,573.12,28.57,883.38,105.58,163.58,4443.74,685.35,20.1,5.04,24.7,10.69,17.86,420.11,65.17,98.07,117.24,13.02,83.68,38.04,1576.04,18.47,3.59,6.18,2.6,159.94,1.34,9.27,0.18,3.8,0.34,7.85,20.21,19.81,7.51,9.67
6188,1328.77,1112.54,44.93,59.65,1074.17,206.5,153.05,6.46,71.91,17.25,278.19,2.24,8.98,44.42,7.01,35.25,3.12,53.19,0.56,8.82,0.42,7.0,6.02,86.85,89.97,57.57,391.56,499.94,8.63,575.87,28.71,887.63,106.09,164.37,4465.08,688.65,20.2,5.07,24.82,10.74,17.94,422.13,65.48,98.54,117.81,13.08,84.08,38.22,1583.61,18.56,3.6,6.21,2.62,160.71,1.35,9.32,0.18,3.82,0.34,7.89,20.31,19.91,7.55,9.72
6189,1332.93,1116.03,45.07,59.84,1077.54,207.15,153.53,6.48,72.13,17.31,279.06,2.24,9.01,44.56,7.03,35.36,3.13,53.35,0.56,8.85,0.42,7.02,6.04,87.13,90.26,57.75,392.78,501.51,8.65,577.68,28.8,890.41,106.42,164.88,4479.07,690.8,20.26,5.08,24.89,10.77,18.0,423.45,65.69,98.85,118.17,13.13,84.34,38.34,1588.57,18.62,3.61,6.23,2.62,161.21,1.35,9.35,0.18,3.83,0.34,7.91,20.37,19.97,7.57,9.75
6190,1327.27,1111.29,44.88,59.59,1072.96,206.27,152.88,6.45,71.83,17.24,277.88,2.23,8.97,44.37,7.0,35.21,3.12,53.12,0.56,8.81,0.42,6.99,6.02,86.76,89.87,57.51,391.12,499.38,8.62,575.22,28.68,886.62,105.97,164.18,4460.03,687.87,20.18,5.06,24.79,10.73,17.92,421.65,65.41,98.43,117.67,13.07,83.98,38.18,1581.82,18.54,3.6,6.2,2.61,160.53,1.35,9.31,0.18,3.82,0.34,7.88,20.28,19.88,7.54,9.71
6191,1324.2,1108.72,44.78,59.45,1070.48,205.79,152.52,6.44,71.66,17.2,277.24,2.23,8.95,44.27,6.98,35.13,3.11,53.0,0.56,8.79,0.42,6.98,6.0,86.55,89.67,57.38,390.21,498.22,8.6,573.89,28.61,884.57,105.72,163.8,4449.73,686.28,20.13,5.05,24.73,10.7,17.88,420.68,65.26,98.2,117.4,13.04,83.79,38.09,1578.16,18.49,3.59,6.19,2.61,160.16,1.35,9.28,0.18,3.81,0.34,7.86,20.24,19.84,7.52,9.69
6192,1488.28,1246.1,50.33,66.82,1203.12,231.29,171.42,7.24,80.54,19.33,311.59,2.5,10.06,49.76,7.85,39.48,3.5,59.57,0.63,9.88,0.47,7.84,6.75,97.28,100.78,64.48,438.56,559.96,9.66,645.0,32.15,994.18,118.83,184.1,5001.09,771.31,22.62,5.68,27.8,12.03,20.1,472.8,73.34,110.37,131.95,14.66,94.17,42.81,1773.71,20.79,4.03,6.96,2.93,180.0,1.51,10.43,0.21,4.28,0.38,8.84,22.75,22.3,8.45,10.89
6193,1404.25,1175.74,47.48,63.04,1135.19,218.23,161.74,6.83,75.99,18.23,293.99,2.36,9.49,46.95,7.41,37.25,3.3,56.21,0.59,9.32,0.44,7.4,6.37,91.79,95.09,60.84,413.8,528.34,9.12,608.58,30.34,938.05,112.12,173.7,4718.71,727.76,21.35,5.36,26.23,11.35,18.96,446.11,69.2,104.14,124.5,13.83,88.85,40.39,1673.56,19.61,3.81,6.56,2.76,169.84,1.43,9.85,0.19,4.04,0.36,8.34,21.46,21.04,7.98,10.27
6194,1327.99,1111.89,44.91,59.62,1073.55,206.38,152.96,6.46,71.87,17.24,278.03,2.23,8.98,44.4,7.0,35.23,3.12,53.15,0.56,8.82,0.42,7.0,6.02,86.8,89.92,57.54,391.33,499.65,8.62,575.54,28.69,887.11,106.03,164.27,4462.46,688.24,20.19,5.07,24.8,10.73,17.93,421.88,65.44,98.48,117.74,13.08,84.03,38.2,1582.68,18.55,3.6,6.21,2.61,160.62,1.35,9.31,0.18,3.82,0.34,7.88,20.3,19.89,7.54,9.71
6195,1256.34,1051.9,42.48,56.4,1015.62,195.25,144.71,6.11,67.99,16.31,263.03,2.11,8.49,42.0,6.63,33.33,2.95,50.29,0.53,8.34,0.4,6.62,5.7,82.12,85.07,54.44,370.21,472.69,8.16,544.48,27.14,839.24,100.31,155.41,4221.69,651.11,19.1,4.79,23.46,10.15,16.97,399.12,61.91,93.17,111.38,12.37,79.49,36.14,1497.28,17.55,3.41,5.87,2.47,151.95,1.28,8.81,0.17,3.61,0.32,7.46,19.2,18.82,7.14,9.19
6196,1179.42,987.49,39.88,52.95,953.44,183.29,135.85,5.73,63.83,15.32,246.92,1.98,7.97,39.43,6.22,31.29,2.77,47.21,0.5,7.83,0.37,6.21,5.35,77.09,79.86,51.1,347.55,443.75,7.66,511.14,25.48,787.86,94.17,145.89,3963.2,611.24,17.93,4.5,22.03,9.53,15.93,374.68,58.12,87.46,104.56,11.61,74.63,33.92,1405.61,16.47,3.2,5.51,2.32,142.65,1.2,8.27,0.16,3.39,0.3,7.0,18.03,17.67,6.7,8.63
6197,1106.02,926.04,37.4,49.65,894.1,171.88,127.39,5.38,59.85,14.36,231.56,1.86,7.48,36.98,5.83,29.34,2.6,44.27,0.47,7.34,0.35,5.83,5.01,72.29,74.89,47.92,325.92,416.13,7.18,479.33,23.9,738.83,88.3,136.81,3716.56,573.2,16.81,4.22,20.66,8.94,14.94,351.36,54.51,82.02,98.06,10.89,69.98,31.81,1318.13,15.45,3.0,5.17,2.18,133.77,1.12,7.75,0.15,3.18,0.28,6.57,16.9,16.57,6.28,8.09
6198,1049.38,878.61,35.48,47.11,848.31,163.08,120.87,5.1,56.79,13.63,219.7,1.77,7.09,35.08,5.53,27.84,2.47,42.0,0.44,6.97,0.33,5.53,4.76,68.59,71.06,45.47,309.23,394.82,6.81,454.79,22.67,700.99,83.78,129.81,3526.22,543.85,15.95,4.0,19.6,8.48,14.17,333.37,51.71,77.82,93.03,10.33,66.4,30.18,1250.63,14.66,2.84,4.9,2.07,126.92,1.07,7.36,0.14,3.02,0.27,6.23,16.04,15.72,5.96,7.68
6199,1039.59,870.42,35.15,46.67,840.4,161.56,119.74,5.05,56.26,13.5,217.65,1.75,7.03,34.76,5.48,27.58,2.44,41.61,0.44,6.9,0.33,5.48,4.71,67.95,70.39,45.04,306.34,391.14,6.75,450.54,22.46,694.45,83.0,128.6,3493.34,538.77,15.8,3.97,19.42,8.4,14.04,330.26,51.23,77.1,92.17,10.24,65.78,29.9,1238.96,14.52,2.82,4.86,2.05,125.74,1.06,7.29,0.14,2.99,0.27,6.17,15.89,15.57,5.9,7.6
